binary_ohe__Gender_Male,binary_ohe__OverTime_Yes,binary_ohe__Attrition_Yes,ohe__EducationBackground_Life Sciences,ohe__EducationBackground_Marketing,ohe__EducationBackground_Medical,ohe__EducationBackground_Other,ohe__EducationBackground_Technical Degree,ohe__MaritalStatus_Married,ohe__MaritalStatus_Single,ohe__EmpDepartment_Development,ohe__EmpDepartment_Finance,ohe__EmpDepartment_Human Resources,ohe__EmpDepartment_Research & Development,ohe__EmpDepartment_Sales,ohe__EmpJobRole_Data Scientist,ohe__EmpJobRole_Delivery Manager,ohe__EmpJobRole_Developer,ohe__EmpJobRole_Finance Manager,ohe__EmpJobRole_Healthcare Representative,ohe__EmpJobRole_Human Resources,ohe__EmpJobRole_Laboratory Technician,ohe__EmpJobRole_Manager,ohe__EmpJobRole_Manager R&D,ohe__EmpJobRole_Manufacturing Director,ohe__EmpJobRole_Research Director,ohe__EmpJobRole_Research Scientist,ohe__EmpJobRole_Sales Executive,ohe__EmpJobRole_Sales Representative,ohe__EmpJobRole_Senior Developer,ohe__EmpJobRole_Senior Manager R&D,ohe__EmpJobRole_Technical Architect,ohe__EmpJobRole_Technical Lead,ohe__BusinessTravelFrequency_Travel_Frequently,ohe__BusinessTravelFrequency_Travel_Rarely,scaler__Age,scaler__DistanceFromHome,scaler__EmpHourlyRate,scaler__EmpLastSalaryHikePercent,scaler__ExperienceYearsAtThisCompany,scaler__ExperienceYearsInCurrentRole,scaler__NumCompaniesWorked,scaler__TotalWorkExperienceInYears,scaler__TrainingTimesLastYear,scaler__YearsSinceLastPromotion,scaler__YearsWithCurrManager,remainder__EmpEducationLevel,remainder__EmpEnvironmentSatisfaction,remainder__EmpJobInvolvement,remainder__EmpJobLevel,remainder__EmpJobSatisfaction,remainder__EmpRelationshipSatisfaction,remainder__EmpWorkLifeBalance
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7305718021139476,-0.7498980076163597,-0.6294192757722179,-0.07303785335596177,0.009374837435404935,0.003948021182106815,0.5138921408540688,-0.21458707468309265,0.15669427823811324,-0.10624860726743034,0.3596600408137587,3.0,3.0,3.0,1.0,4.0,3.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6122956169740791,2.0632705342703104,0.5510192249709782,-0.34394718193923085,1.7176489609708852,0.2896758058165739,0.9155995994058219,1.9319424198828565,-0.6404771591372063,1.0442451339701715,1.0978280995940177,3.0,3.0,3.0,4.0,2.0,4.0,4.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5075405630327636,-0.9945213590847658,1.3871631629974088,-0.885765839105769,0.21957550914793383,0.003948021182106815,1.7190145165093282,0.24538353129532472,0.15669427823811324,-0.976563525066066,-0.7910577131157575,4.0,2.0,3.0,2.0,3.0,4.0,3.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003899987167435,-0.8722096833505628,-0.18675483799351936,0.4687808038105764,0.5622691754677592,0.8914995868024942,-0.2895227762494376,-0.06126353935695343,0.15669427823811324,-0.976563525066066,0.949911040600859,4.0,1.0,2.0,2.0,3.0,1.0,3.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7305718021139476,0.10628372252306158,0.3050945373161457,0.7396901323938455,0.8359047833446286,0.003948021182106815,-0.6912302348011908,-0.06126353935695343,0.15669427823811324,-0.10624860726743034,0.3596600408137587,3.0,3.0,2.0,2.0,3.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05913809256993423,-0.7498980076163597,1.3871631629974088,1.0105994609771145,0.7059393246235809,0.8914995868024942,-1.092937693352944,-0.06126353935695343,-0.6404771591372063,0.7640663105312053,0.3596600408137587,3.0,1.0,2.0,3.0,4.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.618666183856612,1.696335507067701,-0.08838496293158635,1.5524181181436527,0.7059393246235809,-1.7711551100586682,-1.092937693352944,-0.06126353935695343,-0.6404771591372063,1.634381228329841,1.0978280995940177,3.0,2.0,2.0,2.0,4.0,2.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2900998934006254,-0.8722096833505628,-0.039200025400619835,-0.6148565105224999,-0.23923978916701666,0.003948021182106815,1.7190145165093282,-0.6745576806615107,0.15669427823811324,-0.976563525066066,-0.7910577131157575,1.0,1.0,4.0,1.0,1.0,3.0,2.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052767525687401326,1.207088804130889,-1.6623029639225144,-0.6148565105224999,0.8359047833446286,-1.7711551100586682,-0.6912302348011908,-0.06126353935695343,-0.6404771591372063,-0.976563525066066,1.2301444176720675,2.0,1.0,3.0,3.0,2.0,4.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0662886568859542,-0.01602795321114146,1.6330878506522413,0.1978714752273073,0.40165961319364796,0.8914995868024942,-0.6912302348011908,-0.5212341453353716,-0.6404771591372063,-0.976563525066066,0.0794266637425508,3.0,4.0,3.0,1.0,2.0,4.0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1781942751432897,-0.9945213590847658,0.2559095997851792,-0.34394718193923085,-0.935804276355192,-0.3644191610940013,0.11218468230231556,-0.8278812159876497,-0.6404771591372063,0.4028529834629872,-1.6615420899740658,2.0,1.0,1.0,1.0,4.0,1.0,3.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0599180900034213,-0.5052746561479536,0.6985740375638777,1.8233274467269218,-0.23923978916701666,-0.3644191610940013,2.1207219750610813,0.8586776725998816,-0.6404771591372063,-0.976563525066066,-0.281856995190024,2.0,2.0,3.0,2.0,2.0,4.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.388484380459408,-0.13833962894534452,1.2887932879354758,0.1978714752273073,-1.488698614387546,-1.7711551100586682,-0.2895227762494376,1.1653247432521594,0.15669427823811324,-0.976563525066066,-1.6615420899740658,2.0,2.0,3.0,2.0,1.0,2.0,3.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9480124717460857,-0.26065130467954756,0.8461288501567772,1.0105994609771145,-0.543519500596949,-0.3644191610940013,0.5138921408540688,-0.5212341453353716,-0.6404771591372063,-0.976563525066066,-0.281856995190024,3.0,1.0,3.0,1.0,3.0,3.0,2.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3948549473419409,2.430205561472919,-0.5802343382412514,1.8233274467269218,1.1647546229385308,0.8914995868024942,-0.6912302348011908,0.5520306019476031,0.9538657156134327,0.7640663105312053,1.0978280995940177,4.0,1.0,2.0,2.0,3.0,2.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9480124717460857,-0.9945213590847658,0.4034644123780787,2.0942367753101907,1.8997330650165996,1.7790511524228818,0.11218468230231556,2.238589490535135,0.15669427823811324,2.423661642499225,0.3596600408137587,1.0,3.0,2.0,3.0,3.0,4.0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0662886568859542,-0.8722096833505628,-1.6131180263915479,-0.6148565105224999,-1.488698614387546,-1.7711551100586682,-0.6912302348011908,-1.4411753572922066,2.5482085903640717,-0.976563525066066,-1.6615420899740658,4.0,4.0,3.0,1.0,1.0,4.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.395634944775428,1.329400479865092,1.485533038059342,-0.34394718193923085,1.3468387269842452,1.4106839701467737,-0.6912302348011908,0.8586776725998816,-0.6404771591372063,1.2731679012616228,1.4591117585265925,4.0,3.0,3.0,2.0,1.0,3.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6122956169740791,0.10628372252306158,-1.711487901453481,-0.34394718193923085,1.7176489609708852,0.8914995868024942,-1.092937693352944,1.6252953492305782,1.7510371529887523,-0.976563525066066,1.2301444176720675,3.0,3.0,3.0,4.0,1.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9543830386286186,-0.13833962894534452,-0.13756990046255285,-0.6148565105224999,0.009374837435404935,-0.8836035444382807,-0.6912302348011908,-0.6745576806615107,2.5482085903640717,-0.976563525066066,0.3596600408137587,2.0,2.0,2.0,1.0,4.0,4.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5067605655992764,-0.9945213590847658,-0.23593977552448586,-0.885765839105769,-0.543519500596949,-1.7711551100586682,-1.092937693352944,-0.9812047513137891,-0.6404771591372063,-0.976563525066066,-0.281856995190024,3.0,4.0,3.0,1.0,4.0,2.0,3.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1710437108272698,0.7178421011940768,-0.33430965058641887,-0.34394718193923085,-0.935804276355192,-0.3644191610940013,1.317307057957575,-0.5212341453353716,-0.6404771591372063,0.4028529834629872,-0.281856995190024,2.0,1.0,1.0,2.0,4.0,4.0,2.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2900998934006254,-0.7498980076163597,1.5839029131212747,0.7396901323938455,0.009374837435404935,0.003948021182106815,-0.6912302348011908,-0.8278812159876497,0.15669427823811324,-0.976563525066066,0.0794266637425508,1.0,3.0,3.0,2.0,1.0,4.0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27657876220207245,-0.13833962894534452,-0.8753439634270505,-1.156675167689038,0.5622691754677592,0.003948021182106815,-0.6912302348011908,-0.36791061000923186,0.15669427823811324,-0.976563525066066,0.949911040600859,1.0,3.0,3.0,1.0,3.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16467314394473687,-0.3829629804137506,-1.2688234636747824,-1.156675167689038,0.009374837435404935,0.2896758058165739,-0.6912302348011908,-0.8278812159876497,0.15669427823811324,-0.976563525066066,0.3596600408137587,2.0,4.0,2.0,1.0,3.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4020055116579608,0.22859539825726463,1.485533038059342,0.7396901323938455,-0.23923978916701666,-0.3644191610940013,-1.092937693352944,-0.8278812159876497,1.7510371529887523,-0.10624860726743034,0.0794266637425508,2.0,1.0,4.0,2.0,3.0,4.0,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8361068534887502,-0.26065130467954756,-1.1704535886128495,-0.34394718193923085,1.8416985526246843,0.7205171462656593,0.11218468230231556,2.0852659552089947,0.9538657156134327,1.2731679012616228,1.9683124764523257,4.0,1.0,2.0,3.0,4.0,4.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9480124717460857,2.3078938857387166,1.5347179755903082,1.2815087895603836,0.009374837435404935,0.2896758058165739,0.5138921408540688,-0.36791061000923186,0.15669427823811324,-0.976563525066066,0.0794266637425508,3.0,4.0,3.0,1.0,4.0,4.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0599180900034213,2.0632705342703104,1.5839029131212747,-0.07303785335596177,-0.935804276355192,-0.3644191610940013,2.1207219750610813,-0.6745576806615107,0.15669427823811324,0.4028529834629872,-0.281856995190024,2.0,2.0,2.0,2.0,2.0,3.0,3.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.395634944775428,0.8401537769282799,0.4034644123780787,0.1978714752273073,-0.935804276355192,-0.3644191610940013,0.5138921408540688,1.0120012079260203,-0.6404771591372063,0.4028529834629872,-0.281856995190024,3.0,4.0,3.0,1.0,1.0,2.0,2.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.402785509091448,-0.8722096833505628,-0.6786042133031844,1.8233274467269218,1.429506777766849,1.1772273714369619,0.5138921408540688,-0.21458707468309265,-2.234820033887845,2.423661642499225,1.7393451355978005,3.0,2.0,3.0,4.0,2.0,4.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16467314394473687,-0.26065130467954756,-0.4326795256483519,-1.156675167689038,-0.23923978916701666,-0.3644191610940013,-0.6912302348011908,-0.9812047513137891,-0.6404771591372063,-0.976563525066066,0.0794266637425508,3.0,4.0,4.0,1.0,3.0,4.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.28294932908460535,0.10628372252306158,-1.1704535886128495,-0.6148565105224999,0.7059393246235809,0.8914995868024942,-0.6912302348011908,-0.21458707468309265,0.15669427823811324,1.634381228329841,-0.281856995190024,4.0,3.0,4.0,2.0,4.0,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0662886568859542,0.10628372252306158,-1.6623029639225144,1.5524181181436527,0.7059393246235809,0.8914995868024942,-0.6912302348011908,-0.21458707468309265,0.9538657156134327,-0.10624860726743034,0.949911040600859,2.0,4.0,3.0,3.0,1.0,3.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05913809256993423,-0.8722096833505628,-0.6294192757722179,-1.156675167689038,1.429506777766849,1.696411754781241,2.522429433612835,1.1653247432521594,-0.6404771591372063,1.2731679012616228,1.559632872173717,4.0,3.0,3.0,2.0,2.0,4.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8361068534887502,-0.9945213590847658,0.6493891000329112,-0.885765839105769,-1.488698614387546,-1.7711551100586682,1.7190145165093282,0.09205999596918552,0.9538657156134327,-0.976563525066066,-1.6615420899740658,5.0,1.0,3.0,2.0,3.0,3.0,2.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.618666183856612,-0.5052746561479536,0.9936836627496768,-0.885765839105769,0.009374837435404935,-0.3644191610940013,-1.092937693352944,-0.6745576806615107,0.9538657156134327,-0.976563525066066,0.0794266637425508,4.0,3.0,3.0,1.0,4.0,3.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2900998934006254,2.3078938857387166,-1.2196385261438158,0.7396901323938455,-0.935804276355192,-0.3644191610940013,-0.2895227762494376,-0.6745576806615107,0.15669427823811324,0.4028529834629872,-0.281856995190024,3.0,1.0,2.0,2.0,3.0,4.0,3.0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.625816748172632,-0.7498980076163597,-1.5639330888605814,1.0105994609771145,-0.543519500596949,-0.3644191610940013,-1.092937693352944,-0.9812047513137891,0.15669427823811324,-0.976563525066066,-0.281856995190024,1.0,2.0,3.0,2.0,3.0,1.0,4.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5067605655992764,1.9409588585361073,1.0428686002806433,2.36514610389346,-1.488698614387546,-1.7711551100586682,-0.6912302348011908,-1.4411753572922066,-0.6404771591372063,-0.976563525066066,-0.7910577131157575,4.0,1.0,3.0,1.0,4.0,3.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.618666183856612,-0.3829629804137506,0.009984912130346668,1.8233274467269218,0.40165961319364796,0.8914995868024942,0.5138921408540688,0.3987070666214634,0.9538657156134327,1.2731679012616228,0.949911040600859,4.0,1.0,4.0,2.0,4.0,4.0,4.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16467314394473687,-0.8722096833505628,-0.5802343382412514,1.0105994609771145,0.009374837435404935,0.2896758058165739,0.11218468230231556,-0.06126353935695343,2.5482085903640717,-0.976563525066066,-0.281856995190024,2.0,4.0,2.0,3.0,3.0,4.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7305718021139476,-0.5052746561479536,0.8953137876877437,-0.34394718193923085,-0.543519500596949,-0.3644191610940013,0.9155995994058219,-0.36791061000923186,0.15669427823811324,0.4028529834629872,-0.281856995190024,3.0,4.0,3.0,1.0,1.0,4.0,3.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8424774203712831,-0.26065130467954756,-1.318008401205749,-0.6148565105224999,0.40165961319364796,0.8914995868024942,0.11218468230231556,-0.06126353935695343,-0.6404771591372063,1.634381228329841,0.949911040600859,3.0,2.0,3.0,1.0,3.0,1.0,3.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28294932908460535,0.10628372252306158,1.0428686002806433,-0.34394718193923085,1.3468387269842452,1.696411754781241,-0.6912302348011908,0.7053541372737421,0.15669427823811324,-0.976563525066066,0.949911040600859,3.0,4.0,3.0,2.0,3.0,3.0,3.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16467314394473687,1.0847771283966858,-0.28512471305545234,0.1978714752273073,-1.488698614387546,-1.7711551100586682,0.11218468230231556,0.7053541372737421,-0.6404771591372063,-0.10624860726743034,-1.6615420899740658,3.0,2.0,1.0,2.0,4.0,3.0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.395634944775428,0.22859539825726463,-1.121268651081883,0.7396901323938455,0.7059393246235809,1.0423167878706656,-0.6912302348011908,-0.21458707468309265,0.15669427823811324,1.634381228329841,0.949911040600859,3.0,3.0,3.0,3.0,4.0,1.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2900998934006254,0.10628372252306158,-0.4326795256483519,-0.34394718193923085,-0.23923978916701666,0.003948021182106815,-1.092937693352944,-0.8278812159876497,0.9538657156134327,-0.10624860726743034,-0.7910577131157575,4.0,3.0,3.0,2.0,4.0,2.0,3.0
